"Gene","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell"
"CDH23",6.058686714,5.446250417,5.9369658,6.521725857,6.849047708,5.737090609,5.620997875,5.788493308
"CDH24",6.448475333,5.519469667,5.48379356,5.927690643,5.67643525,5.540623652,4.5594425,5.366396692
"CDH26",5.722654381,5.400582917,5.07996884,5.429905929,5.211824083,5.434018261,6.279773125,5.130602231
"CDH6",3.633065905,3.651387333,3.66180136,3.937754643,3.701117958,3.678331652,5.032859063,3.800215
"CDIPT",9.879228857,10.30273325,10.36008888,10.31797057,10.41834279,9.314722783,8.248030938,10.261845
"CDK10",6.721219095,7.1540035,6.72064756,5.675852714,6.760554042,7.494588696,7.099902875,7.823392692
"CDK2",6.999810667,7.039149083,6.17396368,6.255627786,7.576034333,7.96462013,4.820199375,6.436582923
"CDK2AP1",7.565107762,8.906317,10.07199868,9.4858775,11.46935458,10.32822161,7.003126063,7.129081308
"CDK3",5.669772714,5.635615917,6.7443098,6.409602857,5.968357667,6.148074652,5.41163175,6.082369385
"CDK4",8.571519333,7.983977917,10.03487192,8.615768429,9.071035042,10.14212935,10.50827794,7.905950385
"CDK5",5.706827952,6.309733083,7.850394,7.923919214,8.067592167,7.517799,4.750875063,5.539359
"CDK5R1",6.622178857,7.3300495,3.2309472,3.412121571,3.514275875,4.577616826,4.534475813,7.035825462
"CDK5R2",5.050302143,4.4799225,4.73327928,5.020519929,4.718243083,4.810427826,6.036805938,4.807558769
"CDK5RAP2",5.878776238,5.77669475,5.6100092,5.897787429,5.340223208,6.288954217,5.89469075,6.701676769
"CDK5RAP3",8.981307381,8.95731925,10.22306032,8.951045857,9.00964075,9.504683957,6.289157813,9.783688385
"CDK6",7.266636762,9.386087917,6.92683912,6.623002,6.889488792,9.197130435,7.6479315,8.314903692
"CDK8",4.92535019,5.823554333,6.72131884,5.964085929,6.230339417,5.935296522,8.077336625,4.938290231
"CDK9",6.022163381,8.12276075,7.39572504,6.991912429,7.943735542,7.332329261,7.7875235,5.727432308
"CDKL1",3.844811,4.078305167,3.6951196,4.3435095,3.674193042,3.707718478,5.309155125,3.708303231
"CDKL3",5.543502429,5.5952155,5.94065088,5.7341575,6.295157792,5.606823391,4.440783938,5.629654231
"CDKN1A",6.424684143,7.468919583,11.25901532,11.45928871,11.66278663,7.498452696,10.37325694,6.312497923
"CDKN1B",11.31782452,11.23033242,9.901068,8.506567286,9.384696042,9.449493043,7.408437438,10.51973323
"CDKN1C",3.947315381,3.948142833,4.1052598,4.367721357,4.259121875,4.458263,5.55025975,4.575223154
"CDKN2A",5.099490381,5.11660075,5.44851084,5.623308143,5.109188125,5.985702609,5.10641925,5.472184385
"CDKN2AIP",7.93451719,9.273633417,7.33693848,6.474807714,7.477542333,6.874462,7.972549938,7.664227154
"CDKN2AIPNL",5.533478333,6.169916917,5.99666504,5.718533929,6.75215475,6.461459087,7.322621375,5.698440154
"CDKN2B",4.231341952,4.330895417,4.73537108,5.031706214,4.599519917,5.012649609,6.058800313,4.818853692
"CDKN2C",5.543977143,7.890559417,4.99234284,5.469950071,5.087550458,7.371930522,4.025093438,5.832494154
"CDKN2D",6.411861429,7.902557083,5.4544012,5.713208286,5.4777295,6.353913043,5.52367825,5.820344538
"CDKN3",4.52427781,5.236901917,4.42436688,5.8028675,4.217910292,7.725052957,7.421807,4.594821615
"CDON",4.783277714,4.249164,3.7047762,3.950928714,4.064816167,4.356496304,3.469588688,4.508186846
"CDR1",3.101072952,3.253111167,3.16686696,3.320427857,3.150344625,3.321017435,4.578246125,3.119919692
"CDR2",9.434733238,7.4619445,7.98309508,6.414575929,8.324456292,8.53738013,7.699311938,10.27332623
"CDRT1",4.590887524,4.405194583,4.49178868,4.951407429,4.989314833,4.44638713,6.289605063,4.375126923
"CDRT15",4.466764238,4.238715,5.20453684,5.491426214,4.785992375,5.050070087,5.826826875,4.972206308
"CDS1",5.444146905,5.00628575,4.83796204,6.422747214,5.443214917,4.746749913,4.595018875,4.785993846
"CDS2",8.312922476,8.487015583,9.23392492,8.313775071,8.613424625,7.967949174,6.888160625,9.176940462
"CDSN",5.361018524,4.777932083,4.8541774,5.175084,4.909203708,5.060417391,3.876745125,5.063318615
"CDT1",4.606723857,4.91671725,4.55256464,4.745234571,4.586314542,7.370939565,6.008076625,4.508926538
"CDV3",6.877445524,8.323014833,8.39890308,8.637597857,8.734215125,8.079621913,11.8096815,7.947256615
"CDX2",5.264631238,4.8636485,5.67422988,5.960846,5.105459542,6.296694174,5.855475875,5.801778231
"CDYL",6.099909619,7.646823333,7.70116408,7.296904786,8.077184583,5.988326348,6.637790313,5.876727615
"CDYL2",6.514435524,6.205340917,7.57462048,7.634260714,9.212801792,6.599149217,6.606825625,6.298758308
"CEACAM1",4.11219181,3.905851833,3.72097028,4.471487357,3.945440875,6.503138739,4.078298188,4.590006769
"CEACAM19",6.227194286,5.96494,5.9009042,6.330136786,6.424925792,6.494214391,5.267744563,6.106032615
"CEACAM21",6.648041095,6.239601083,6.191398,6.399210571,5.58299725,6.454062174,4.502546938,6.270927692
"CEACAM5",5.566337571,4.5398675,4.09687656,4.288458929,4.439683083,4.143203304,4.276147,4.528344077
"CEACAM7",4.477414667,3.861125833,3.62369288,3.748439214,3.884770208,3.639467565,3.4479785,3.708181462
"CEBPA",6.646530762,7.491486833,11.0624308,9.864600714,9.732212458,6.08530587,5.577930375,6.228428769
"CEBPB",9.804927429,11.43595142,13.09570284,13.42071064,13.16703692,8.571735087,9.675498688,9.897822154
"CEBPD",4.902960143,11.12505575,10.2830212,8.730697643,9.805302458,4.685843565,5.701375063,6.587039
"CEBPE",5.335811095,5.127136083,5.94786676,6.531290286,5.816729542,5.985804,6.497226375,6.003495
"CEBPG",7.439540524,8.02350575,8.32728392,7.079397786,8.0602985,8.366869391,10.324216,7.620750077
"CEBPZ",8.626670571,9.399018667,8.40538852,7.230659357,8.687102333,8.480841174,11.1459815,8.440773154
"CELA2B",3.746071095,3.7273995,4.37173248,4.528751071,3.964853708,4.483926826,5.079087875,4.336134077
"CELA3B",5.383493,5.213435083,5.30118756,5.652975714,4.961345208,5.643297739,6.17883875,5.429456
"CELSR1",4.512117143,5.092177333,6.50573388,5.767968857,6.707116083,4.431548087,4.751680625,4.648710231
"CELSR2",5.640922,5.919378833,5.22831064,5.195549929,6.733100958,5.245641522,4.583623563,5.601572
"CEMP1",6.261085619,6.478980583,8.28184968,6.912580143,7.264697833,6.803825826,5.87717075,6.709197462
"CENPA",4.40019181,4.702188,5.02694652,4.878535429,4.780364333,7.936122087,4.446222063,4.461520615
"CENPBD1",7.203238857,6.78011575,8.2074456,7.753071571,8.54541525,6.97226,7.188237563,6.447800692
"CENPE",4.625719238,4.767960583,4.25148604,4.538953571,4.039513792,6.374244913,3.537677313,3.849849615
"CENPF",3.344648333,3.563653083,3.16889104,3.174309571,3.336459792,4.939733913,3.247666,3.197622154
"CENPH",6.339105143,6.945034167,6.2587248,6.444832714,6.540345417,9.147147783,5.852531375,6.354629385
"CENPI",4.30064819,4.10040325,4.2333956,4.113457214,4.005393833,5.546787435,4.105194375,4.016404231
"CENPJ",5.505303905,7.21894575,7.02381928,6.138887214,5.7930295,7.419261261,4.663155125,6.088575538
"CENPK",7.172285857,7.293594583,4.0163166,3.954649571,3.95830575,8.167066348,3.591553063,7.248770538
"CENPL",5.757720429,6.143449083,5.00442468,4.9087515,5.813736583,5.60160387,3.981622,4.774689692
"CENPM",6.180387714,5.866991917,5.10809292,5.950437571,5.497945208,8.156089565,7.790865,5.687751462
"CENPN",5.778122571,7.522543583,6.71657744,6.748226357,6.642019417,8.515649391,8.259024813,5.845131154
"CENPO",5.361936762,5.68598025,5.28152848,5.255507143,5.301478583,7.224861652,6.0708185,5.206737538
"CENPQ",3.989869429,3.995488417,3.7982226,3.428861071,4.389087458,5.591381174,3.418379438,3.384783692
"CENPV",7.370605619,6.901046,5.31565208,5.069775929,8.251915375,7.609653913,7.66703125,6.198525385
"CEP120",8.917083048,8.648323083,7.6076568,5.666136929,7.932718417,7.87888013,6.596397563,9.337099923
"CEP135",6.097251524,4.117315667,3.96727888,3.349913071,3.704513208,3.693955783,4.0167,3.908843615
"CEP152",6.33160419,6.614426417,6.32889136,5.021709857,6.081049333,7.440086522,4.266373313,6.227204615
"CEP164",5.155455476,5.193820417,5.78985384,5.498320714,5.293995667,5.463865348,6.945973563,5.481564923
"CEP170",9.604733714,7.45533475,10.2675034,9.639927,10.49155308,8.021084522,4.458488,8.607241615
"CEP192",7.106599762,7.62996325,7.22545132,6.140524286,7.423215583,7.516796565,5.63036625,7.666372846
"CEP250",5.77499719,5.639714083,5.27296844,5.552770143,5.147725833,5.417671652,4.282171563,5.827772
"CEP290",7.366143714,7.022302417,5.9398564,5.181488143,6.2559635,6.360096478,5.820100875,7.453766231
"CEP350",9.34063281,10.10002392,9.0398462,8.137133,9.471726667,7.389842304,6.690043875,9.947268077
"CEP55",3.441934476,3.987161,3.1860432,4.303838643,3.284888917,8.411551478,3.4665475,3.001944846
"CEP57",8.107070143,8.4688315,7.1958094,5.204056857,7.844014583,8.691364304,5.814726063,7.938641
"CEP63",7.600148,7.959111583,8.01121372,6.260797643,8.092221542,8.016055565,5.599973563,7.938575231
"CEP68",6.91317519,4.908041583,5.65528112,4.699817286,5.25812175,5.416305391,5.100665188,8.904383
"CEP76",5.732325238,5.868778917,6.70952992,4.952714571,7.395313,7.101483609,4.410613188,5.398653385
"CEP78",4.811282143,7.715159667,5.08991568,4.714883286,4.7563985,6.136186391,5.170217313,5.997386769
"CEP97",4.634933857,4.56818825,4.0023116,4.271223929,4.164764625,5.633407435,4.50474825,4.958890462
"CEPT1",8.624186667,7.981274583,9.00757848,7.851216643,9.639866083,8.179076739,8.206163063,8.012040308
"CERK",9.283489143,9.231258917,8.24092348,5.994998143,8.797165125,8.41681513,7.653515375,9.155079077
"CERKL",8.466678429,10.69609583,5.98924712,5.929050857,6.848996583,7.717983217,6.559654938,10.18858785
"CES1",5.157597,5.311432417,9.99678616,9.916104429,7.745103667,5.040212739,4.977614125,5.207748538
"CES2",7.689391857,7.395900333,7.98929972,7.774057,7.830762792,7.418978435,6.926816688,7.754119077
"CES3",6.191432619,6.764163833,7.23661036,7.077712643,7.181104958,6.510003522,8.61773725,6.633787615
"CETN1",5.985263238,5.557831667,5.22084012,5.755435786,5.166866208,5.476748609,5.098480063,5.436206154
"CETN3",8.56929181,7.822354833,7.84164192,6.819604571,8.59322975,9.582753826,5.804181,8.565201692
"CFB",5.389490571,5.174988083,5.91646048,6.185144786,5.254253167,5.953353957,6.368341,5.684269692
"CFC1",5.493153048,4.973753583,5.27574784,5.357452857,4.909725833,5.800923609,5.869006063,5.350451385
"CFC1B",4.977638476,4.940641167,5.44233524,5.590279,5.423217792,5.445146522,6.459879313,5.456900538
"CFD",4.376374476,7.167777,11.43190804,6.962360286,9.366588958,5.760662174,6.233363938,6.743557154
"CFDP1",7.788718952,8.348502667,9.02741808,7.838805571,9.071555958,9.04212413,5.470966875,8.102299
"CFHR4",3.486115857,3.45499675,3.51816752,3.716586143,3.322314042,4.091630609,3.133670313,3.640303923
"CFI",3.347977429,3.142632083,2.997878,2.978278857,3.458435042,3.221265174,4.320324063,3.126439462
"CFL1",13.05954757,13.66026258,13.76309904,14.1236435,13.64364163,12.3314057,12.19792056,12.94418154
"CFL2",5.62513581,7.22346025,6.27335584,5.114480786,7.010273667,5.889910913,3.79685075,6.443065769
"CFLAR",8.409675714,9.0108425,8.89175704,9.470754929,9.777873875,7.199070261,9.7166605,7.732243154
"CGA",5.661692476,5.375731417,5.06422892,5.318871857,5.096736083,5.22856913,7.473531938,5.366103462
"CGGBP1",10.49204062,10.65616275,10.1284394,9.179109786,10.16723863,10.30042057,8.2332515,11.18953723
"CH25H",4.054923714,3.91618575,5.45159652,5.303699286,9.747684417,3.964514783,4.946111,4.086461769
"CHAC1",6.096765762,5.240090667,5.34098076,5.592614071,5.1867155,6.27790687,8.119711875,4.947501923
"CHADL",4.065087238,3.925889167,4.43206076,4.8647655,4.2724155,4.731263826,5.954526438,4.578785462
"CHAF1A",4.176740619,3.874929667,3.84290988,3.861566286,3.966713625,3.945253652,5.235602063,3.887894692
"CHAF1B",5.243794476,5.705591,5.65410676,6.002337643,5.455477042,6.957973087,6.187505,5.514123692
"CHCHD1",8.242613048,8.80048725,9.99988832,9.106687929,10.6175425,10.03745961,8.326477,8.219382462
"CHCHD10",8.032405429,6.984101917,10.53859068,9.1381705,9.597064,7.930752043,6.166231688,8.344664615
"CHCHD2",11.74391586,11.96540608,11.85496372,12.14729421,12.22712917,11.5549333,12.12570288,10.33592269
"CHCHD3",6.556017,7.772842417,8.152191,7.896159143,8.439581833,8.019057391,5.794075625,7.269872308
"CHCHD4",7.399172476,6.858638,7.99612436,7.489103286,7.81451875,8.791778652,7.354380063,7.508330615
"CHCHD5",5.210663952,5.1291585,5.84931624,6.191877571,5.355663833,6.080534696,6.48952675,5.660311692
"CHCHD7",7.592964952,8.33200825,9.76314884,7.472133571,10.84162496,8.05832113,9.691198563,6.853336846
"CHD1",9.952601952,10.43200492,8.42388204,8.402002071,8.4144675,7.838326391,8.48484025,9.530417769
"CHD1L",7.239785143,6.694275,6.1395762,5.719476929,5.82526775,6.10719687,4.561146125,7.655333846
"CHD2",7.387528619,6.15362725,4.06410832,4.352733286,5.143365708,3.989493391,5.474636313,7.738320923
"CHD3",8.030102,7.168755,6.16854056,5.993174,6.139327833,7.467401261,7.334386,7.905157077
"CHD4",7.775982667,9.318854917,8.85278916,8.228436857,8.83511775,7.943501348,9.277950813,8.083879615
"CHD5",5.182078667,5.088207083,5.20564996,5.5598055,5.393672208,5.046164652,6.338889438,5.392804692
"CHD6",7.215576,6.934017667,6.33472224,5.112311143,6.795928167,6.407353261,3.832799813,7.360836
"CHD7",8.446595952,7.049376917,7.02601356,5.648077286,6.83880925,7.75683587,6.72724325,7.669911231
"CHD8",7.707340238,7.896344333,7.69827156,7.560427857,7.091627458,6.39437187,7.3002115,7.029135462
"CHD9",5.189291143,5.782845833,6.30582412,5.727580214,5.238792417,4.487936652,3.871928625,5.857073615
"CHDH",5.256606952,5.03845025,7.78064384,5.783299071,6.749137042,5.710973913,4.994844125,5.966377923
"CHEK1",4.958169762,5.20369675,4.90413504,4.650705429,5.875838333,8.32785987,4.116421375,3.854298154
"CHEK2",5.878572429,5.8034475,6.9162486,6.479685643,6.392787333,7.483024478,4.735097125,6.154517385
"CHERP",8.673397,8.54907625,7.34465368,7.873980857,7.511380417,7.590600739,6.58970225,7.717612846
"CHFR",6.658746476,7.660119167,8.34316748,8.064441,8.110615,6.790983043,6.341113063,7.128260538
"CHI3L1",3.415059762,3.477391833,9.18277756,12.74536171,11.10576446,4.72534913,3.666906313,3.800590385
"CHI3L2",6.940245,7.288417417,5.53224792,6.932779786,6.214963792,8.435410304,5.9715555,7.222855231
"CHIC1",4.551035762,4.852016833,4.2655896,4.475697714,4.4071,4.771770087,6.80095825,5.047965692
"CHIC2",8.636212,9.499596333,8.58270384,8.262216786,9.007630792,6.500989565,9.400070563,6.889165154
"CHID1",6.497478429,6.777494,8.47938892,7.532767357,7.814399333,7.758276783,7.889790875,7.253301692
"CHKA",6.01812981,6.202002083,8.58557648,7.739566214,7.531224167,5.40619587,6.209106313,5.416573308
"CHKB",9.134866905,9.12895575,9.51465248,8.627640214,8.921158292,8.870269609,6.985379375,9.412180154
"CHL1",3.193175667,3.264120083,2.95522704,2.899067,3.409109208,3.282199217,3.7682925,3.020636846
"CHM",7.708602143,7.904431667,8.46744248,8.303442143,9.175839083,7.798401957,5.0311845,8.244543846
"CHML",7.661244143,7.63148275,5.8339662,4.3724345,6.300755708,7.469116,4.541357,7.705760538
"CHMP1A",8.034285095,8.4513865,8.5360072,8.659362214,8.099367375,8.188481348,9.252758375,7.896022615
"CHMP1B",8.529805095,10.52049492,9.36202856,9.259696286,9.919128667,7.66466913,9.619396563,8.155770385
"CHMP2A",8.793231762,9.6105465,10.2943602,10.19870207,9.765928,9.384543348,10.19808906,7.782869923
"CHMP2B",7.435056095,8.715564667,9.0919254,8.853479857,8.848033583,6.93126387,9.310785688,7.389673077
"CHMP4B",6.571026476,7.864269,8.31739056,8.434678071,10.00980033,5.804742739,10.35835706,5.554408154
"CHMP5",8.587125286,8.61734225,9.50342144,10.03674421,10.58015296,9.687569087,8.15801825,8.824902846
"CHMP7",8.922176238,7.224,7.75150788,7.6165305,7.793525208,8.362740043,8.4511745,9.777134
"CHN2",5.822264238,5.957706083,6.83519924,6.078550286,5.833525292,5.642533087,5.210172875,5.337215538
"CHODL",4.99848981,4.436624333,4.0527366,4.453731143,4.091808208,4.476248261,3.385416125,4.657109077
"CHP2",5.981569905,4.81778325,4.76917676,5.070148,4.718907708,4.864995043,4.5409465,4.980533538
"CHPF",5.432411571,5.393413333,6.03248564,6.535936571,5.291997125,6.224665391,5.854736063,6.151231692
"CHPF2",6.667126333,7.911947833,8.02045208,8.058874714,7.903815542,7.346835391,8.480326188,7.660621462
"CHPT1",7.150609762,7.88347725,9.45060112,7.507196786,8.99126425,7.111569565,6.620759438,7.562736846
"CHRAC1",7.927841619,7.968055333,7.40519996,6.7741425,6.736576333,8.248365739,7.300536375,8.103068385
"CHRM2",4.399429,3.887401333,3.88064804,4.145844857,3.973312125,3.870253913,3.220076625,3.906620462
"CHRNA10",4.569256143,4.432433917,5.01909104,5.048972714,4.629124208,4.712985652,5.45968025,4.789682538
"CHRNA3",7.234931333,5.866574333,5.962162,6.352806214,6.22433975,5.881176783,6.004277688,6.111721923
"CHRNA4",3.689139238,3.934025667,4.05281864,4.175827,4.390670583,4.377408,5.412768813,4.119496231
"CHRNA6",5.618951667,5.02787025,5.2076492,5.379207071,5.187425875,6.019699609,6.323608,5.547478385
"CHRNB2",5.266766619,5.296685583,5.6361328,6.002023214,5.481438833,5.582162565,6.36132125,5.698805077
"CHRNB4",3.138534,3.279213833,3.36638828,3.270151214,3.330212458,3.406102478,4.117984563,3.294008538
"CHRNE",5.297281619,5.142710583,5.27074456,5.346627857,4.99029725,5.475196739,6.272104938,5.238780308
"CHST1",5.243589048,4.76568375,4.59952264,4.560356786,4.736554917,5.056099783,4.345713375,4.852150462
"CHST11",6.041982143,8.181802833,9.12653084,8.769501,9.491861875,6.899530348,8.290314688,6.656229769
"CHST12",5.702836714,9.923197167,7.58395212,6.936931857,7.739983958,6.358273652,5.44243825,6.844232923
"CHST13",5.47446381,5.305085667,5.82751248,5.973079786,5.642134125,6.189225826,6.608003625,5.999900077
"CHST15",5.485748619,5.94021975,9.09903136,9.938090643,9.996370708,5.351238261,3.77184225,5.783573
"CHST5",6.427438429,5.645228417,5.76120628,5.890607286,5.825171583,5.528801435,5.493621875,5.826358769
"CHST7",5.252154238,7.22476625,8.22770784,6.580186071,9.995815042,5.672647783,9.33293275,4.552675385
"CHSY1",8.623930667,10.05161017,9.09999544,9.271796429,9.04212975,9.621557609,12.07208763,8.847454
"CHTF18",5.827151,6.593496417,6.12345728,6.030499429,5.639198542,7.864368652,6.39317275,6.576044692
"CHTF8",6.154167286,5.819502083,6.21319504,6.468436643,6.164241083,6.473919304,9.67169975,6.265920154
"CIAO1",7.857652286,8.171002167,8.22622252,6.946253857,8.475771208,6.571793174,6.756817563,6.753002615
"CIB3",5.450765857,5.36392175,5.30611832,5.597422357,5.411950125,5.324775739,6.338994,5.331487923
"CIC",7.759210095,7.081574,7.58163624,7.517584,7.294789083,7.170485217,5.714877313,7.297457615
"CIITA",4.473589714,4.421812167,7.17695128,7.234830214,6.167808375,4.455685826,4.788374063,4.424140308
"CILP",6.14252181,5.217550667,5.05566732,5.662777357,5.138899917,5.33288187,3.567423875,5.516392769
"CILP2",5.077434619,3.966869583,4.073516,4.4377,4.034247542,4.405750609,3.735899375,4.229973923
"CINP",5.335539095,5.928536917,6.2358546,6.212845,6.788839333,6.770334522,5.86266325,5.862515231
"CIRBP",8.087666619,6.716002083,8.6752168,6.983903143,6.470280167,7.928601739,5.125248813,6.695731538
"CISD2",5.949098143,7.290934583,7.95023696,7.493106857,8.587239667,7.973845304,6.811611,5.893116154
"CISD3",6.608145,8.288436667,7.94991176,7.511274429,7.792427792,8.051844304,7.659935125,7.040687
"CISH",6.006198238,7.056376917,8.99137008,8.164435429,8.238909375,9.397354609,7.348529188,6.889814385
"CIT",6.83732419,5.845677167,5.0261216,5.535427929,5.324760667,6.254544957,4.902327125,5.341414615
"CITED2",5.489734619,4.840274333,5.7872146,5.955142071,5.514560333,6.160411087,9.534022688,5.825636308
"CITED4",5.928478381,5.309037917,5.99377596,6.791906286,5.848091458,6.796676957,7.17428425,6.504367462
"CIZ1",4.892669667,6.049395333,6.98827556,5.727381643,5.313167125,5.136073739,5.923182,5.122843
"CKAP2",6.476643857,7.0678415,7.01019464,5.427409714,6.962456917,8.01863213,4.483898563,6.311857231
"CKAP2L",5.439293571,5.282740083,4.73793424,5.209256071,4.879856417,6.686415565,5.011111,5.051905615
"CKAP4",4.424858381,4.096091167,3.99817868,4.354887286,4.0099115,4.301114217,5.478230438,4.320906923
"CKAP5",6.371665333,7.114207083,8.45056784,7.812622,7.818376333,8.238479304,8.757922813,6.240030462
"CKB",4.686369,5.494448167,5.7309808,6.552303786,8.36793875,5.858605522,5.863584688,5.055084154
"CKS1B",7.343983286,8.139235,8.13092632,7.640261071,8.439855708,9.836338348,7.172194875,7.478206692
"CKS2",7.890813952,9.755291667,8.77580428,8.494281,9.734074042,10.74147743,9.972868563,5.896592462
"CLASP1",4.289328143,4.718614,4.24969848,4.906231786,4.022367,6.951063435,7.8707715,5.937036769
"CLASP2",5.72809881,6.295998667,6.36700596,4.556289,6.175761,4.969148478,3.368321563,5.910830538
